reviewerID,productID,score
R146,P2400,5
R146,P1000,5
R146,P2270,5
R146,P2629,5
R146,P2439,5
R146,P284,5
R146,P949,5
R147,P2855,5
R147,P1342,3
R147,P4436,3
R147,P2664,3
R147,P6371,1
R147,P3782,5
R147,P1518,4
R147,P2524,1
R147,P556,3
R148,P512,5
R148,P501,5
R148,P2688,5
R148,P5593,5
R148,P3822,5
R149,P5305,4
R149,P3748,5
R149,P6261,5
R149,P3349,2
R149,P4223,4
R149,P3827,4
R149,P4937,3
R149,P3718,4
R149,P4673,4
R149,P2980,5
R149,P3384,4
R149,P858,4
R149,P3775,5
R149,P883,4
R149,P3274,4
R149,P6074,4
R149,P2169,3
R149,P3342,4
R149,P5491,3
R149,P569,5
R149,P303,3
R149,P4366,4
R149,P4219,5
R149,P6285,4
R149,P6222,5
R149,P2465,4
R149,P2140,5
R149,P4427,3
R149,P11,3
R149,P5605,4
R149,P5187,3
R149,P3886,4
R149,P212,3
R149,P4539,5
R149,P3840,4
R149,P3560,4
R149,P6090,3
R149,P1819,3
R149,P4622,3
R149,P3741,5
R149,P1648,3
R149,P3129,4
R149,P4460,5
R149,P4184,1
R149,P1885,5
R149,P3452,5
R149,P1936,4
R149,P6031,5
R149,P1096,5
R149,P2439,4
R149,P4235,3
R149,P310,5
R149,P6192,5
R149,P5864,3
R149,P2749,4
R149,P2267,4
R149,P6110,5
R149,P2326,4
R150,P5613,5
R150,P3119,5
R150,P1423,5
R150,P2950,5
R150,P896,5
R151,P1545,5
R151,P1359,5
R151,P344,5
R151,P3607,5
R151,P2371,5
R151,P1542,5
R151,P2553,5
R151,P3406,5
R151,P2042,5
R151,P6293,5
R152,P4610,5
R152,P6392,5
R152,P4391,5
R152,P2872,5
R152,P1959,5
R153,P3419,4
R153,P5139,5
R153,P3226,5
R153,P4574,5
R153,P4394,5
R154,P6000,5
R154,P5084,5
R154,P5976,3
R154,P6315,5
R154,P2216,3
R155,P3579,5
R155,P5582,2
R155,P4082,5
R155,P4968,2
R155,P5726,5
R155,P2375,2
R156,P5520,5
R156,P3446,5
R156,P5693,5
R156,P1856,5
R156,P3157,5
R156,P3342,5
R156,P435,5
R156,P4553,5
R156,P4664,5
R156,P2084,5
R157,P4856,5
R157,P5624,5
R157,P5869,5
R157,P5104,5
R157,P6304,5
R157,P3762,3
R157,P4580,4
R157,P2260,5
R157,P3829,5
R157,P1330,5
R157,P5119,5
R157,P4691,5
R157,P6202,5
R157,P589,5
R157,P5733,5
R157,P1480,5
R157,P591,5
R157,P233,4
R157,P5777,5
R157,P3072,5
R157,P960,5
R157,P6033,3
R157,P898,5
R157,P2235,3
R157,P276,5
R157,P5361,5
R157,P3799,5
R157,P2794,5
R157,P1541,4
R157,P2300,5
R157,P4591,5
R157,P2437,1
R157,P3442,4
R157,P366,5
R157,P191,5
R157,P2371,4
R157,P2418,5
R157,P3760,5
R157,P1154,4
R157,P4485,4
R157,P1580,5
R157,P3123,1
R158,P2696,5
R158,P2547,5
R158,P4978,3
R158,P2144,5
R158,P655,5
R159,P4268,5
R159,P341,5
R159,P1260,5
R159,P1238,5
R159,P4336,5
R159,P1316,5
R160,P6371,5
R160,P4094,5
R160,P2180,5
R160,P2697,4
R160,P3342,5
R161,P272,2
R161,P3819,5
R161,P5993,3
R161,P2976,2
R161,P3137,5
R161,P2027,2
R161,P3244,5
R161,P868,2
R162,P3719,5
R162,P1569,5
R162,P4040,5
R162,P1959,5
R162,P5972,5
R163,P5410,5
R163,P1790,4
R163,P2789,4
R163,P3059,5
R163,P1349,4
R163,P3352,5
R164,P869,4
R164,P1185,5
R164,P201,2
R164,P5179,5
R164,P3873,5
R164,P3264,5
R164,P1040,5
R165,P3059,4
R165,P3782,4
R165,P2456,1
R165,P3578,1
R165,P6227,4
R166,P3049,5
R166,P4705,5
R166,P2886,5
R166,P114,5
R166,P3135,5
R166,P5976,5
R167,P960,5
R167,P6150,3
R167,P3231,4
R167,P4219,4
R167,P6309,5
R167,P502,4
R167,P3365,4
R167,P5040,4
R167,P869,4
R167,P5590,4
R167,P310,3
R167,P5196,5
R167,P2946,5
R167,P557,4
R167,P1760,4
R167,P1313,4
R167,P3742,5
R167,P519,4
R167,P938,4
R167,P4938,4
R167,P466,4
R167,P1102,5
R167,P5906,5
R167,P302,5
R167,P3873,2
R167,P2665,3
R167,P1215,3
R167,P550,5
R167,P5442,4
R167,P6256,5
R167,P5041,4
R167,P5595,4
R167,P5880,5
R167,P4654,4
R167,P183,4
R167,P6329,4
R167,P4710,4
R167,P5283,3
R167,P4407,4
R167,P1463,4
R167,P3151,3
R167,P2004,5
R167,P6401,4
R167,P5756,4
R167,P2261,4
R167,P4382,5
R167,P1960,3
R167,P4364,4
R167,P3482,4
R167,P2344,4
R167,P3691,5
R167,P2157,4
R167,P1070,3
R167,P253,4
R167,P4213,5
R167,P3927,4
R167,P5410,5
R167,P2943,5
R167,P227,2
R167,P4339,3
R167,P4165,4
R167,P1456,4
R167,P182,4
R167,P2164,5
R167,P399,4
R167,P4096,5
R167,P3247,4
R167,P4866,5
R167,P5685,4
R167,P4878,5
R167,P3462,4
R167,P5900,4
R167,P322,3
R167,P5695,4
R168,P1648,1
R168,P2669,1
R168,P2485,3
R168,P5619,3
R168,P3697,1
R168,P4413,5
R168,P5440,5
R168,P5989,2
R168,P3085,1
R168,P6168,2
R168,P2448,3
R168,P122,2
R168,P3173,5
R168,P1102,2
R168,P521,4
R168,P5074,1
R168,P3342,3
R168,P95,2
R168,P1319,1
R168,P2724,3
R168,P1755,3
R168,P1376,5
R168,P4187,2
R168,P1259,5
R168,P3977,5
R169,P6043,4
R169,P4398,5
R169,P2606,5
R169,P3818,5
R169,P5272,4
R169,P2302,5
R169,P5483,4
R169,P6039,4
R169,P372,4
R169,P3241,5
R170,P2702,5
R170,P3483,5
R170,P5172,5
R170,P3645,5
R170,P2462,5
R170,P2188,5
R170,P5241,5
R170,P880,5
R171,P5399,4
R171,P2725,4
R171,P526,4
R171,P1750,4
R171,P608,4
R172,P5251,5
R172,P471,5
R172,P1116,4
R172,P54,5
R172,P799,5
R172,P4011,4
R172,P1760,5
R172,P4797,5
R172,P2886,5
R172,P631,4
R172,P2869,5
R172,P2214,5
R172,P775,4
R172,P6284,4
R172,P698,5
R172,P4922,4
R172,P3317,5
R172,P1406,5
R172,P4523,4
R172,P2892,5
R172,P1768,5
R172,P3698,5
R172,P2802,5
R172,P5410,4
R172,P4522,5
R172,P1721,4
R172,P5619,5
R172,P3309,5
R172,P4198,5
R172,P5190,5
R172,P5381,4
R172,P2645,5
R172,P2665,5
R172,P6098,5
R172,P954,5
R172,P3873,4
R172,P4350,5
R172,P6348,5
R172,P2336,4
R172,P3425,5
R172,P5766,5
R172,P997,4
R172,P1735,5
R172,P4684,5
R172,P3304,4
R172,P412,5
R172,P5916,5
R172,P4480,5
R172,P1788,5
R172,P4821,5
R172,P380,5
R172,P4724,5
R172,P2702,5
R172,P5241,5
R173,P5182,5
R173,P4723,5
R173,P543,5
R173,P5140,5
R173,P3744,5
R173,P1595,5
R174,P282,3
R174,P798,3
R174,P6327,5
R174,P1863,5
R174,P1350,5
R174,P212,5
R175,P2338,5
R175,P178,5
R175,P6207,4
R175,P6189,5
R175,P2767,3
R176,P53,5
R176,P6067,5
R176,P2265,5
R176,P4848,4
R176,P5693,5
R176,P3342,5
R176,P3117,4
R177,P4739,5
R177,P6328,2
R177,P5561,5
R177,P3428,1
R177,P4495,1
R177,P1764,1
R177,P2854,2
R178,P5196,5
R178,P444,5
R178,P3767,5
R178,P1833,5
R178,P869,5
R179,P3419,3
R179,P3479,4
R179,P3328,5
R179,P4492,4
R179,P6209,3
R179,P3799,4
R179,P5648,5
R179,P4112,5
R179,P165,5
R179,P6203,4
R179,P3579,5
R179,P5106,5
R179,P786,4
R179,P1099,5
R180,P1066,5
R180,P3255,5
R180,P1774,5
R180,P2155,5
R180,P1756,5
R181,P5164,5
R181,P245,5
R181,P6212,5
R181,P576,4
R181,P1737,5
R182,P2966,5
R182,P464,2
R182,P4690,5
R182,P6352,5
R182,P2325,2
R183,P191,4
R183,P3248,4
R183,P634,4
R183,P4343,4
R183,P5909,4
R183,P4418,4
R184,P1067,5
R184,P932,5
R184,P2529,4
R184,P4299,4
R184,P5453,5
R184,P4620,5
R185,P5292,5
R185,P4459,4
R185,P4831,4
R185,P5307,4
R185,P4111,4
R185,P2854,4
R185,P5130,5
R186,P3133,5
R186,P3401,5
R186,P6156,5
R186,P2487,5
R186,P330,5
R187,P3083,5
R187,P1540,5
R187,P543,4
R187,P3461,4
R187,P308,5
R187,P5607,2
R188,P1380,5
R188,P1043,5
R188,P3672,5
R188,P1624,5
R188,P3330,5
R188,P485,5
R188,P1762,5
R188,P4307,4
R188,P5480,5
R188,P2117,5
R188,P4965,5
R188,P5025,4
R189,P1107,5
R189,P6207,5
R189,P1237,5
R189,P1489,5
R189,P4443,5
R190,P2214,4
R190,P3450,2
R190,P5591,4
R190,P1497,4
R190,P3039,5
R191,P1757,5
R191,P3868,4
R191,P2489,5
R191,P1375,5
R191,P3486,5
R191,P3242,4
R191,P6250,4
R191,P2093,5
R191,P5106,2
R191,P3074,4
R191,P4895,4
R191,P820,4
R191,P1758,5
R191,P4089,5
R191,P4149,5
R191,P3094,4
R191,P442,5
R191,P903,4
R191,P6092,4
R191,P2064,4
R191,P6018,5
R191,P1683,5
R191,P1112,4
R191,P1543,5
R191,P2270,4
R191,P421,5
R191,P2028,5
R191,P2854,4
R191,P5591,3
R191,P5119,5
R191,P2007,3
R191,P5961,5
R191,P3421,4
R191,P6,5
R191,P4426,4
R191,P3856,5
R191,P1129,3
R191,P3656,4
R191,P5696,2
R191,P75,5
R191,P2951,5
R191,P3579,5
R191,P5973,4
R191,P122,2
R191,P898,4
R191,P3481,2
R191,P369,5
R191,P4338,5
R191,P2855,4
R191,P4016,5
R191,P688,4
R191,P2026,4
R191,P1012,5
R191,P5224,5
R191,P1089,5
R191,P6042,4
R191,P2720,4
R191,P1062,4
R191,P4999,4
R191,P6218,4
R191,P5183,5
R191,P4314,4
R191,P4890,5
R191,P3604,5
R191,P6376,5
R191,P4418,5
R191,P528,4
R191,P1735,4
R191,P2247,4
R191,P3704,4
R191,P2453,5
R191,P2166,3
R191,P4660,3
R191,P1232,5
R191,P3529,4
R191,P1783,5
R191,P1959,2
R191,P2413,5
R191,P3024,3
R191,P1562,4
R192,P4189,5
R192,P5191,5
R192,P1088,5
R192,P1792,5
R192,P5855,5
R192,P3620,5
R193,P3272,3
R193,P5495,3
R193,P451,3
R193,P4084,2
R193,P5308,4
R194,P1343,5
R194,P3302,3
R194,P4842,5
R194,P3947,5
R194,P2950,5
R195,P1919,4
R195,P1667,3
R195,P1855,5
R195,P6185,4
R195,P5884,5
R195,P2702,4
R196,P2905,4
R196,P2056,4
R196,P3090,4
R196,P3626,2
R196,P1749,2
R196,P2381,5
R196,P4528,2
R197,P6418,2
R197,P2256,5
R197,P4097,5
R197,P2245,5
R197,P4588,5
R197,P3686,5
R197,P4076,5
R197,P5616,4
R197,P1788,5
R197,P2489,5
R198,P6217,5
R198,P1475,4
R198,P922,5
R198,P3322,4
R198,P4271,5
R198,P832,4
R198,P4655,5
R198,P756,4
R198,P235,5
R198,P5362,5
R199,P6238,5
R199,P4618,5
R199,P253,5
R199,P4871,5
R199,P4321,5
R199,P4684,5
R200,P240,5
R200,P3890,4
R200,P1406,5
R200,P858,5
R200,P3014,5
R200,P1600,5
R200,P4052,5
R200,P2395,5
R200,P5059,5
R200,P4878,5
R201,P1461,4
R201,P2908,5
R201,P650,5
R201,P3609,5
R201,P983,2
R201,P6251,2
R201,P3006,5
R201,P4102,5
R201,P4856,5
R201,P5785,5
R201,P1107,5
R201,P1773,5
R201,P6341,5
R201,P1424,4
R201,P5915,5
R201,P5132,5
R201,P5493,5
R201,P5591,5
R201,P5970,5
R201,P396,5
R201,P5446,1
R201,P5582,5
R201,P1807,5
R201,P1943,5
R201,P4086,1
R201,P5095,2
R201,P3377,5
R201,P5927,2
R201,P1521,1
R201,P2946,5
R201,P2307,4
R201,P2859,5
R201,P3233,1
R201,P2112,5
R201,P1278,4
R201,P3941,5
R201,P2246,5
R201,P4081,5
R201,P2652,1
R201,P2786,5
R201,P3716,5
R201,P5098,5
R201,P1366,4
R201,P3282,1
R201,P1870,5
R201,P439,5
R201,P3856,4
R201,P4341,5
R201,P2165,4
R201,P4101,5
R201,P251,5
R201,P5242,5
R201,P4435,5
R201,P2489,5
R201,P1691,4
R201,P3281,5
R201,P825,5
R201,P27,5
R201,P4690,5
R201,P6342,5
R201,P102,4
R201,P412,5
R201,P1043,5
R201,P4758,5
R201,P4300,5
R201,P5340,5
R201,P2665,5
R201,P2356,5
R201,P857,5
R201,P5743,5
R201,P5086,5
R201,P1337,5
R201,P5835,4
R201,P5361,5
R201,P4860,1
R201,P1867,2
R201,P602,5
R201,P5507,5
R201,P194,5
R201,P4407,5
R201,P5961,5
R201,P192,5
R201,P106,5
R201,P4532,5
R201,P1991,5
R201,P5421,5
R201,P5224,5
R201,P3793,5
R201,P3981,5
R201,P5858,5
R201,P2104,4
R201,P1351,5
R202,P1773,4
R202,P2670,5
R202,P5086,5
R202,P2617,5
R202,P3263,5
R202,P2194,4
R202,P3404,4
R202,P591,5
R203,P2354,4
R203,P5108,4
R203,P1276,5
R203,P524,4
R203,P4693,3
R203,P1069,4
R203,P4936,5
R204,P2878,5
R204,P1106,5
R204,P2467,5
R204,P903,1
R204,P1936,5
R204,P898,5
R204,P3854,5
R205,P1819,5
R205,P5032,5
R205,P3946,5
R205,P4973,5
R205,P4349,5
R205,P5051,5
R205,P5219,5
R205,P2118,3
R205,P4606,5
R205,P3332,3
R205,P4296,3
R206,P3158,4
R206,P2193,4
R206,P745,4
R206,P1366,4
R206,P843,4
R206,P692,4
R206,P71,5
R206,P3573,4
R206,P3439,5
R206,P406,5
R206,P5499,4
R206,P4308,3
R206,P387,4
R206,P3311,5
R207,P4407,2
R207,P6291,4
R207,P4099,5
R207,P4111,4
R207,P2203,5
R207,P4228,4
R207,P2337,2
R207,P3372,3
R207,P1200,5
R207,P3916,4
R207,P2155,2
R208,P1156,5
R208,P1816,5
R208,P2606,5
R208,P271,2
R208,P1736,5
R209,P2318,5
R209,P3694,5
R209,P5108,5
R209,P1201,5
R209,P5754,5
R210,P2021,5
R210,P3742,5
R210,P2415,1
R210,P19,3
R210,P1843,2
R210,P2929,3
R210,P2585,3
R211,P2214,5
R211,P5677,5
R211,P938,5
R211,P635,5
R211,P6204,5
R211,P253,5
R211,P6215,5
R211,P4132,5
R211,P380,5
R211,P3677,5
R212,P4797,4
R212,P3157,4
R212,P2092,5
R212,P4153,5
R212,P2872,4
R212,P5901,4
R212,P4718,4
R212,P1635,5
R212,P38,5
R212,P886,5
R212,P2794,4
R212,P119,5
R212,P4121,5
R213,P1862,5
R213,P2833,5
R213,P2616,5
R213,P4664,3
R213,P847,4
R213,P1507,5
R213,P3685,3
R214,P572,5
R214,P4079,3
R214,P274,5
R214,P4660,2
R214,P4392,4
R214,P3807,5
R214,P3641,4
R215,P103,5
R215,P1047,5
R215,P3257,5
R215,P1667,5
R215,P2537,4
R215,P4834,5
R215,P3128,5
R216,P5828,3
R216,P5216,5
R216,P5680,5
R216,P188,5
R216,P3476,5
R216,P2964,5
R216,P350,5
R216,P6089,5
R216,P1653,3
R216,P3096,5
R216,P3024,5
R216,P4456,5
R216,P5393,5
R216,P2043,5
R217,P3952,5
R217,P829,5
R217,P3864,5
R217,P633,5
R217,P1216,5
R217,P5467,5
R217,P1816,5
R217,P1200,5
R217,P4186,5
R218,P6293,5
R218,P3272,5
R218,P4411,5
R218,P5676,5
R218,P5293,5
R219,P2067,5
R219,P1756,5
R219,P4223,5
R219,P3097,5
R219,P3579,5
R219,P201,5
R220,P548,5
R220,P4724,3
R220,P922,4
R220,P4492,4
R220,P1118,5
R220,P769,5
R221,P6320,4
R221,P2005,5
R221,P1765,5
R221,P875,5
R221,P3471,5
R221,P3406,5
R221,P2623,5
R221,P6180,5
R221,P5944,4
R221,P5820,2
R221,P4591,5
R221,P417,5
R221,P5704,3
R221,P4755,5
R221,P511,5
R221,P1424,5
R221,P4770,5
R221,P4116,5
R221,P2817,5
R221,P2869,5
R221,P4464,5
R221,P832,5
R221,P1239,3
R221,P3541,5
R221,P2685,5
R221,P2210,5
R221,P5123,5
R221,P1748,4
R221,P2537,5
R221,P4462,5
R221,P6345,5
R221,P104,5
R222,P3440,5
R222,P6033,5
R222,P690,5
R222,P2576,5
R222,P4777,4
R222,P1431,4
R222,P2155,4
R222,P3666,5
R222,P6102,4
R222,P1413,4
R223,P6033,5
R223,P5326,5
R223,P281,5
R223,P3668,5
R223,P774,5
R223,P3748,5
R223,P267,5
R223,P2477,5
R223,P3228,5
R223,P4153,5
R223,P2083,5
R223,P5467,5
R223,P4869,4
R223,P6166,4
R223,P4562,4
R223,P3509,4
R223,P6245,5
R223,P6345,5
R223,P1125,5
R223,P5839,5
R223,P4644,5
R223,P5959,5
R223,P4266,4
R223,P5247,5
R223,P2665,5
R223,P3226,5
R223,P936,5
R223,P6094,5
R223,P2326,5
R223,P6101,5
R223,P4842,5
R223,P404,4
R223,P1441,5
R223,P3864,5
R223,P4184,4
R223,P4201,5
R223,P3613,5
R223,P6391,5
R223,P3315,5
R223,P5613,5
R223,P2714,5
R223,P4451,5
R223,P1749,5
R223,P2929,5
R223,P2518,4
R223,P2314,5
R223,P689,5
R223,P1009,5
R223,P4099,5
R223,P4498,5
R223,P3789,5
R223,P1977,4
R223,P4131,4
R223,P4303,5
R223,P4145,5
R223,P5059,5
R223,P4316,5
R223,P474,4
R223,P5801,5
R223,P3588,5
R223,P4690,5
R223,P3579,5
R223,P5005,5
R223,P4051,5
R223,P3053,5
R223,P1678,5
R223,P4215,5
R223,P4788,5
R223,P2249,5
R223,P238,4
R223,P4558,5
R223,P5620,5
R223,P40,5
R223,P5521,5
R223,P4296,5
R223,P5464,5
R223,P4691,5
R223,P2466,4
R223,P5602,5
R223,P1219,5
R223,P249,5
R223,P5205,5
R223,P4623,5
R223,P5296,5
R223,P3744,5
R223,P2553,5
R223,P2375,5
R223,P1938,5
R223,P5148,5
R223,P1656,4
R223,P788,5
R223,P1134,4
R223,P4660,4
R223,P3838,5
R223,P63,4
R223,P3380,4
R223,P3261,5
R223,P4404,4
R223,P374,5
R223,P6092,5
R223,P4082,5
R223,P6224,4
R223,P494,5
R223,P272,5
R223,P5089,5
R223,P1081,5
R223,P4050,4
R223,P3427,4
R223,P939,5
R223,P5472,5
R223,P3485,5
R223,P589,5
R223,P1193,4
R223,P3012,5
R223,P5383,5
R223,P3665,5
R223,P1807,5
R223,P4640,5
R223,P4116,5
R223,P6136,5
R223,P3132,5
R223,P3577,4
R223,P1776,5
R223,P6071,5
R223,P3076,5
R223,P1453,5
R223,P2247,4
R223,P1181,5
R223,P3398,5
R223,P2154,5
R223,P5174,5
R223,P2996,5
R223,P2344,4
R223,P521,5
R223,P2394,5
R223,P3370,5
R223,P3514,5
R223,P3716,5
R223,P3214,5
R223,P5750,5
R223,P5401,5
R223,P1319,5
R223,P3070,4
R223,P4071,5
R224,P3469,4
R224,P2599,4
R224,P5975,5
R224,P2249,4
R224,P5121,4
R225,P4705,5
R225,P2769,5
R225,P249,5
R225,P4720,5
R225,P4370,5
R226,P3329,5
R226,P359,5
R226,P2387,5
R226,P4842,4
R226,P1615,5
R226,P3864,5
R226,P1077,4
R226,P3969,5
R226,P6045,5
R226,P847,5
R226,P191,5
R226,P1423,5
R226,P3773,5
R226,P1543,3
R226,P5020,5
R226,P1339,4
R226,P2599,5
R226,P4326,4
R226,P3078,4
R226,P5207,4
R226,P265,5
R226,P2807,4
R226,P4160,4
R226,P5241,4
R226,P38,5
R226,P2685,5
R226,P1750,4
R226,P3164,5
R226,P521,4
R226,P1952,5
R226,P3984,5
R226,P3980,4
R226,P5356,5
R226,P4787,5
R226,P632,4
R226,P1749,5
R226,P3573,4
R226,P3722,4
R226,P4656,5
R226,P4717,4
R226,P3838,4
R226,P1043,5
R226,P6039,5
R226,P1453,5
R227,P1278,5
R227,P502,5
R227,P582,5
R227,P524,5
R227,P3922,5
R227,P27,5
R228,P526,5
R228,P347,5
R228,P2715,5
R228,P2370,5
R228,P2187,5
R229,P2964,5
R229,P2683,5
R229,P1678,5
R229,P3474,5
R229,P1736,5
R229,P3692,5
R229,P6407,5
R229,P5856,5
R229,P1067,5
R229,P289,5
R230,P1582,5
R230,P940,5
R230,P4421,5
R230,P4299,5
R230,P2946,2
R231,P1967,3
R231,P6406,5
R231,P677,5
R231,P4891,3
R231,P65,5
R232,P412,3
R232,P1077,5
R232,P2852,3
R232,P4369,3
R232,P2118,5
R232,P4830,4
R232,P5185,5
R232,P1487,3
R232,P254,5
R232,P4173,1
R232,P4207,5
R232,P3921,1
R232,P120,3
R232,P5825,4
R232,P4562,4
R232,P4788,5
R233,P5949,5
R233,P1893,1
R233,P2840,4
R233,P3502,5
R233,P1823,1
R233,P3306,1
R234,P1862,5
R234,P3588,5
R234,P5645,5
R234,P5640,5
R234,P4733,5
R234,P686,5
R235,P358,4
R235,P3137,4
R235,P4099,4
R235,P1561,5
R235,P847,4
R235,P3353,4
R235,P613,5
R235,P6280,4
R236,P4705,4
R236,P4369,4
R236,P5649,4
R236,P2665,5
R236,P1039,5
R236,P4184,2
R236,P199,3
R236,P2702,4
R236,P4492,5
R236,P5906,5
R236,P1919,4
R236,P1526,5
R236,P5723,3
R236,P3551,4
R236,P2134,5
R236,P5686,5
R236,P1959,4
R236,P5006,5
R236,P3177,4
R236,P1746,2
R236,P1924,3
R236,P289,3
R236,P502,5
R236,P1610,3
R236,P2538,3
R236,P1099,3
R236,P693,2
R236,P1623,3
R236,P137,4
R236,P1089,4
R236,P519,3
R236,P745,4
R236,P1040,5
R236,P3176,5
R236,P5658,3
R236,P1317,4
R236,P4618,2
R236,P3207,2
R236,P871,5
R236,P4745,5
R236,P4027,3
R236,P469,3
R236,P5890,5
R236,P679,3
R236,P5561,4
R236,P5773,5
R236,P2859,5
R236,P4391,3
R236,P2856,5
R236,P6274,4
R236,P3053,2
R236,P201,4
R236,P1689,4
R236,P118,2
R236,P3236,4
R236,P6016,3
R236,P1405,4
R236,P489,5
R236,P3458,3
R236,P4261,5
R236,P1483,5
R236,P5579,5
R237,P235,3
R237,P1733,5
R237,P5307,4
R237,P5293,3
R237,P1988,5
R237,P127,4
R237,P6337,3
R237,P1463,4
R237,P4778,4
R238,P703,5
R238,P4453,2
R238,P3588,5
R238,P3406,5
R238,P2901,5
R239,P686,5
R239,P1736,5
R239,P857,4
R239,P502,4
R239,P3685,5
R240,P1870,5
R240,P5051,5
R240,P1065,5
R240,P752,5
R240,P3431,5
R240,P3898,5
R240,P3709,5
R240,P3325,5
R240,P5606,5
R240,P6378,5
R240,P2632,5
R240,P4299,5
R240,P6325,5
R240,P4084,5
R240,P633,5
R241,P4514,4
R241,P2274,4
R241,P1246,5
R241,P444,3
R241,P1190,3
R242,P1212,3
R242,P5455,5
R242,P3819,3
R242,P374,5
R242,P4362,5
R243,P3233,3
R243,P374,4
R243,P4546,4
R243,P2376,4
R243,P3318,2
R243,P3014,5
R243,P511,3
R243,P2884,4
R243,P3748,2
R243,P2714,3
R243,P3789,3
R243,P1807,3
R243,P2291,3
R243,P692,2
R243,P3053,2
R243,P3304,4
R243,P4326,3
R243,P3272,3
R243,P369,2
R243,P4089,5
R243,P2150,3
R243,P130,5
R243,P5059,3
R243,P2001,5
R243,P3657,3
R243,P4736,3
R243,P2082,3
R243,P2888,3
R243,P3214,3
R243,P73,5
R243,P5734,2
R243,P5762,2
R243,P3412,3
R243,P3588,3
R243,P5516,4
R243,P4182,3
R243,P4174,3
R243,P2110,4
R243,P538,3
R243,P5876,3
R243,P5608,4
R243,P3008,5
R243,P2938,2
R243,P413,2
R243,P5678,5
R243,P694,5
R243,P1117,2
R243,P4622,4
R243,P748,3
R243,P4807,5
R243,P3010,4
R243,P2205,4
R243,P3439,3
R243,P6373,2
R243,P148,2
R243,P5567,5
R243,P5137,2
R243,P6406,3
R243,P5731,2
R243,P5813,3
R243,P461,3
R243,P5541,2
R243,P5232,4
R243,P249,4
R243,P3612,4
R243,P2193,2
R243,P556,4
R243,P3274,4
R243,P4460,3
R243,P6398,4
R243,P711,5
R243,P11,3
R243,P2665,3
R243,P328,4
R243,P5461,4
R243,P3485,5
R243,P3189,3
R243,P3178,4
R243,P1724,2
R243,P4056,5
R243,P3149,4
R243,P1648,3
R243,P5104,4
R243,P6170,4
R243,P4919,3
R243,P5121,3
R243,P3744,5
R243,P3915,4
R243,P5314,3
R243,P3862,2
R243,P677,4
R243,P1387,4
R243,P983,4
R243,P3590,3
R243,P3022,4
R243,P212,3
R243,P4299,5
R243,P5928,4
R244,P2929,5
R244,P2088,5
R244,P3506,5
R244,P1802,5
R244,P5090,5
R245,P5467,5
R245,P6350,5
R245,P540,5
R245,P4342,5
R245,P38,5
R245,P3862,5
R246,P677,4
R246,P2291,2
R246,P2833,5
R246,P3838,4
R246,P6005,4
R246,P5853,5
R246,P1736,5
R246,P328,4
R246,P3063,2
R246,P4332,5
R246,P851,4
R246,P5865,3
R246,P281,4
R246,P1841,3
R246,P4625,5
R246,P4259,4
R246,P2514,5
R246,P4590,4
R246,P2439,5
R246,P3639,5
R246,P374,4
R246,P789,5
R246,P3278,4
R246,P5695,4
R246,P2017,4
R246,P2979,4
R246,P828,4
R246,P1378,4
R247,P3032,4
R247,P563,5
R247,P1394,5
R247,P1973,5
R247,P6159,4
R248,P922,5
R248,P4008,5
R248,P131,5
R248,P1679,5
R248,P1209,5
R249,P893,5
R249,P937,5
R249,P5772,5
R249,P1196,5
R249,P5867,5
R249,P4804,5
R249,P3281,4
R249,P5219,5
R250,P2061,5
R250,P3098,5
R250,P2619,5
R250,P2611,5
R250,P5308,5
R250,P4950,5
R250,P396,5
R250,P1287,5
R250,P4521,5
R250,P569,5
R250,P1315,5
R250,P3676,4
R250,P28,5
R250,P5976,5
R250,P3147,5
R251,P1510,5
R251,P6039,5
R251,P54,5
R251,P2721,5
R251,P3437,5
R252,P6141,5
R252,P6222,4
R252,P5690,4
R252,P184,4
R252,P4872,5
R252,P4469,4
R252,P5394,4
R252,P3740,1
R252,P15,4
R252,P3312,3
R253,P1959,5
R253,P6238,5
R253,P5108,5
R253,P1007,5
R253,P5839,5
R253,P4094,5
R253,P2079,4
R253,P4920,4
R253,P3706,5
R253,P3051,5
R253,P4299,5
R253,P4664,5
R253,P4356,5
R253,P2535,5
R253,P2314,5
R253,P29,5
R253,P4182,5
R253,P4407,5
R253,P1369,5
R253,P4945,5
R253,P2362,5
R253,P5916,5
R253,P3718,5
R253,P3476,5
R253,P2196,5
R253,P4086,5
R253,P863,5
R253,P6215,5
R253,P2113,5
R253,P4225,5
R253,P1994,5
R253,P3308,5
R253,P5710,5
R253,P2191,5
R253,P357,4
R253,P2176,5
R253,P5298,5
R253,P1508,5
R253,P5048,5
R253,P547,5
R253,P995,5
R253,P242,5
R253,P4690,5
R253,P1307,5
R253,P4179,5
R253,P3121,5
R253,P5898,5
R253,P5459,5
R253,P1700,5
R253,P1723,5
R254,P2600,5
R254,P4549,5
R254,P5640,4
R254,P4938,5
R254,P4190,5
R254,P4655,4
R254,P1750,3
R254,P4151,4
R254,P2650,4
R254,P5261,4
R254,P5017,3
R254,P3324,5
R254,P5026,4
R254,P3396,4
R254,P2260,5
R254,P5791,3
R254,P5251,4
R255,P54,3
R255,P5465,5
R255,P4939,5
R255,P589,5
R255,P380,5
R255,P1789,4
R255,P1126,5
R255,P5561,5
R255,P2400,5
R255,P903,5
